episode	1	-30810	430.0	1199.0	-46514.478395663966	1921	1680
episode	2	-32329	1596.0	624.0	-48054.3145198439	3456	1680
episode	3	-31349	789.0	1860.0	-46335.02002871795	2606	1680
episode	4	-31974	1493.0	727.0	-47252.7982254563	3353	1680
episode	5	-32266	1968.0	252.0	-47371.481251960686	3828	1680
episode	6	-33271	2798.0	1860.0	-49947.41369420537	4778	1680
episode	7	-30885	400.0	1860.0	-47644.589502027586	2260	1680
episode	8	-32105	1416.0	1860.0	-48257.606420425254	3276	1680
episode	9	-30990	619.0	1860.0	-46048.41171764198	2479	1680
episode	10	-30883	482.0	1860.0	-52605.18394659833	1742	1680
episode	11	-31206	802.0	828.0	-47736.23948196665	2662	1680
episode	12	-33590	3201.0	1860.0	-50738.67059759262	4581	1680
episode	13	-30781	426.0	1860.0	-47625.40617528366	2286	1680
episode	14	-30785	200.0	1860.0	-49492.81173058493	2060	1680
episode	15	-32973	2714.0	1860.0	-49873.744838625906	4694	1680
episode	16	-33415	3222.0	1860.0	-50393.069546289415	4602	1680
episode	17	-31180	708.0	1860.0	-48251.05615024279	2568	1680
episode	18	-31237	1020.0	1860.0	-46726.75614671784	2880	1680
episode	19	-32020	1716.0	1860.0	-48604.181510070695	3576	1680
episode	20	-30807	243.0	1860.0	-45719.36728474324	2103	1680
episode	21	-31183	761.0	1860.0	-46251.6228167236	2621	1680
episode	22	-33694	3021.0	1860.0	-51686.16326999619	4401	1680
episode	23	-33214	2634.0	1860.0	-49644.49436154083	4614	1680
episode	24	-31853	1654.0	1860.0	-48576.32057652334	3514	1680
episode	25	-33405	2833.0	1860.0	-50569.469572359754	4213	1680
episode	26	-30811	86.0	1860.0	-46652.81172893385	1946	1680
episode	27	-33200	2984.0	451.0	-49596.57494461254	4964	1680
episode	28	-32202	1840.0	381.0	-47495.517429831154	3700	1680
episode	29	-31107	914.0	1860.0	-47451.90059922052	2774	1680
episode	30	-32276	1623.0	1860.0	-48314.9562415542	3483	1680
episode	31	-32050	1473.0	747.0	-47496.88147837515	3333	1680
episode	32	-33118	2408.0	1860.0	-50080.669550712075	4388	1680
episode	33	-32286	1653.0	1860.0	-48781.022897821014	3513	1680
episode	34	-32705	2405.0	1860.0	-49182.65093336374	4385	1680
episode	35	-30925	614.0	1860.0	-46256.73949950501	2474	1680
episode	36	-31257	832.0	485.0	-46012.658923261864	2692	1680
episode	37	-31802	1534.0	1148.0	-47814.326186688304	3394	1680
episode	38	-31788	1324.0	1860.0	-48225.265090599605	3184	1680
episode	39	-31842	1150.0	1860.0	-47433.5928105088	3010	1680
episode	40	-31297	995.0	1860.0	-48011.98947635462	2413	1680
episode	41	-31817	1304.0	1860.0	-47819.3983928302	3164	1680
episode	42	-32752	2099.0	1081.0	-48596.58972702634	4079	1680
episode	43	-30889	512.0	1860.0	-47925.15061288614	2372	1680
episode	44	-31287	1041.0	1860.0	-47108.500588080846	2901	1680
episode	45	-33345	3121.0	1860.0	-50487.125284686175	4501	1680
episode	46	-32158	1638.0	582.0	-47659.2146981093	3498	1680
episode	47	-31334	1153.0	1860.0	-48536.85614074881	2885	1680
episode	48	-32194	1866.0	1860.0	-48722.81466041751	3726	1680
episode	49	-31278	923.0	563.0	-46171.14503307919	2557	1680
episode	50	-32098	1513.0	894.0	-47429.295316678224	3373	1680
episode	51	-30905	321.0	939.0	-49468.18394520992	1581	1680
episode	52	-33823	3262.0	610.0	-49735.02553500742	4642	1680
episode	53	-32268	2034.0	337.0	-47953.53680543442	3894	1680
episode	54	-32006	1710.0	1860.0	-48364.531524882914	3570	1680
episode	55	-31082	518.0	943.0	-45573.603378555716	2378	1680
episode	56	-32322	1582.0	1860.0	-48340.381193769805	3442	1680
episode	57	-32099	1475.0	1860.0	-47910.65920451491	3335	1680
episode	58	-31907	1249.0	1860.0	-48792.801074453404	3109	1680
episode	59	-31330	957.0	1860.0	-47237.48391877198	2817	1680
episode	60	-32059	1576.0	1860.0	-48205.57035776731	3436	1680
episode	61	-33059	2592.0	1860.0	-50503.71688976642	4572	1680
episode	62	-32709	1951.0	1229.0	-48741.68703635933	3931	1680
episode	63	-32209	1475.0	745.0	-47666.61186696045	3335	1680
episode	64	-30851	256.0	1860.0	-45590.64505973247	1987	1680
episode	65	-31196	878.0	1860.0	-46714.60059369648	2738	1680
episode	66	-30961	219.0	1049.0	-47346.03394168473	2079	1680
episode	67	-33520	2866.0	917.0	-49974.97482910405	4246	1680
episode	68	-31955	1499.0	1860.0	-47874.94824562154	3359	1680
episode	69	-30957	432.0	1860.0	-51223.25616415832	1692	1680
episode	70	-31194	842.0	1860.0	-48428.25614937582	2702	1680
episode	71	-32332	1937.0	1860.0	-48216.9506278449	3797	1680
episode	72	-33197	2595.0	1860.0	-49680.327728289805	4575	1680
episode	73	-33645	3455.0	1860.0	-50922.5078401029	4835	1680
episode	74	-33821	3310.0	512.0	-49598.23665138529	4690	1680
episode	75	-30853	584.0	1860.0	-47022.68672627257	2311	1680
episode	76	-32098	1898.0	1860.0	-48116.603650011566	3758	1680
episode	77	-33558	3135.0	645.0	-50338.19695306677	4536	1680
episode	78	-30896	487.0	941.0	-51020.30339022211	1747	1680
episode	79	-33652	2995.0	785.0	-51875.69820998308	4375	1680
episode	80	-31331	931.0	1860.0	-49229.80336315506	2191	1680
episode	81	-32176	1649.0	816.0	-47754.98690147478	3509	1680
episode	82	-32269	1706.0	517.0	-47672.311804393605	3566	1680
episode	83	-30956	658.0	896.0	-47349.11171977676	2224	1680
episode	84	-32790	2355.0	1860.0	-50499.30353913276	4335	1680
episode	85	-31029	777.0	1860.0	-52127.96449297684	2637	1680
episode	86	-31773	1483.0	1860.0	-47906.653995599096	3343	1680
episode	87	-33556	2955.0	1860.0	-50738.50806934354	4335	1680
episode	88	-32039	1405.0	950.0	-47220.99537887863	3265	1680
episode	89	-32962	2241.0	1860.0	-49616.61152724255	4221	1680
episode	90	-32199	1935.0	415.0	-47776.203544078315	3795	1680
episode	91	-30942	276.0	1860.0	-53546.92283176824	2136	1680
episode	92	-32321	1608.0	1860.0	-48968.76452814044	3468	1680
episode	93	-33850	3600.0	437.0	-50210.84065027833	4980	1680
episode	94	-33791	3082.0	746.0	-50660.179689043944	4462	1680
episode	95	-31335	596.0	1860.0	-46507.1005851319	2430	1680
episode	96	-31066	739.0	1860.0	-45953.04782399821	2599	1680
episode	97	-32316	2117.0	257.0	-47507.75897777238	3977	1680
episode	98	-31186	935.0	1860.0	-46911.70059431559	2420	1680
episode	99	-33574	2934.0	846.0	-50112.19135620946	4314	1680
episode	100	-31363	1142.0	373.0	-46011.595027860305	2747	1680
episode	101	-32142	1672.0	1860.0	-48837.231381555815	3532	1680
episode	102	-30825	169.0	1103.0	-47362.25617249038	2029	1680
episode	103	-32203	1581.0	639.0	-47557.81465100816	3441	1680
episode	104	-31099	0.0	1860.0	-49557.6431111111	1447	1680
