episode	152	-33862	3479.0	1051.0	-50084.413399135556	4499	1680
episode	153	-33512	3329.0	1860.0	-63416.34580660048	4709	1680
episode	154	-31200	152.0	1860.0	-59466.70356231211	1320	1680
episode	155	-33661	3143.0	1860.0	-49595.05807615951	4163	1680
episode	156	-34243	3598.0	617.0	-51051.551191487655	4978	1680
episode	157	-34126	3528.0	612.0	-50682.718192108834	4721	1680
episode	158	-33990	3341.0	923.0	-50669.390805598814	4721	1680
episode	159	-33609	3327.0	1860.0	-63617.9483246171	4707	1680
episode	160	-33815	3168.0	1860.0	-51892.22407245461	4548	1680
episode	161	-33667	3146.0	634.0	-50566.752228079495	4595	1680
episode	162	-32008	1679.0	541.0	-47169.28707832161	3539	1680
episode	163	-33802	3357.0	620.0	-50693.13521661426	4737	1680
episode	164	-32088	1561.0	1860.0	-48226.45366053741	3421	1680
episode	165	-33882	3566.0	699.0	-50247.34111869819	4586	1680
episode	166	-33667	3002.0	778.0	-50905.41889474616	4867	1680
episode	167	-33455	2726.0	1096.0	-49501.98610884032	4106	1680
episode	168	-33345	2961.0	1860.0	-55541.68792431519	4341	1680
episode	169	-33862	3368.0	1860.0	-52096.26284208499	4748	1680
