episode	96	-33148	2624.0	-57624.84449147289
episode	97	-31163	462.0	-52726.43392907437
episode	98	-31224	721.0	-52805.03392529841
episode	99	-31953	1466.0	-55037.31491441231
episode	100	-30831	0.0	-51791.03200000001
episode	101	-30965	0.0	-51925.03200000001
episode	102	-31045	750.0	-52901.73393642087
episode	103	-30843	120.0	-51833.03394912777
episode	104	-31000	573.0	-52726.38393923725
episode	105	-32166	1970.0	-55535.36468972583
episode	106	-30920	566.0	-52716.58394426441
episode	107	-31104	503.0	-53207.57559940728
episode	108	-31190	785.0	-53680.03392740124
episode	109	-31101	874.0	-52796.33393292743
episode	110	-30860	660.0	-53180.83394805194
episode	111	-31345	1016.0	-52992.033917852
episode	112	-31190	934.0	-53823.72559406787
episode	113	-30823	640.0	-52837.56728372829
episode	114	-33599	2896.0	-58025.58018064799
episode	115	-31320	699.0	-53374.9089193858
episode	116	-33083	2561.0	-57581.26128663332
episode	117	-33241	2663.0	-57858.11097520912
episode	118	-31106	915.0	-53577.33393261614
episode	119	-30806	376.0	-52302.58395147335
episode	120	-31024	751.0	-53015.49227106746
episode	121	-32043	1678.0	-55591.33148576531
episode	122	-30822	611.0	-52557.8672837917
episode	123	-31055	855.0	-53498.00893579608
episode	124	-30900	281.0	-52612.61727885863
episode	125	-31008	664.0	-53197.57560540261
episode	126	-31829	1489.0	-54908.765046643864
episode	127	-32759	1987.0	-56166.61193509039
episode	128	-32121	1432.0	-55334.36473693886
episode	129	-32157	1910.0	-55967.98136582422
episode	130	-32249	1585.0	-55807.06460300033
episode	131	-30882	582.0	-53041.83394666147
episode	132	-30964	472.0	-53124.63394149626
episode	133	-30888	307.0	-52023.9839462826
episode	134	-31937	1720.0	-55257.93993141495
episode	135	-31331	585.0	-52640.65891871063
episode	136	-30951	415.0	-52178.7839423133
episode	137	-30908	573.0	-52924.158945020754
episode	138	-33576	3246.0	-58777.58023993857
episode	139	-31077	702.0	-52948.98393442307
episode	140	-32034	1259.0	-55132.706495271836
episode	141	-31045	836.0	-52804.958936420866
episode	142	-32245	2009.0	-56064.147940502655
episode	143	-31779	1587.0	-55395.04843359742
episode	144	-32186	1921.0	-55835.398002119306
episode	145	-31277	763.0	-52767.433922029675
episode	146	-30796	412.0	-52498.23395210828
episode	147	-31867	1492.0	-55257.74000600852
episode	148	-32168	1567.0	-55825.214687630665
episode	149	-31264	992.0	-54282.85058949706
episode	150	-31931	1662.0	-55847.164937795475
episode	151	-32311	1723.0	-56362.25620518376
episode	152	-33724	3086.0	-58461.679859918164
episode	153	-31317	1050.0	-54291.78391957002
episode	154	-33055	2611.0	-57649.30300881417
episode	155	-31741	1041.0	-54369.36514113197
episode	156	-32773	2489.0	-57190.695240126435
episode	157	-31871	1405.0	-55290.065001736904
episode	158	-30936	615.0	-52982.20894325689
episode	159	-32320	1774.0	-55876.08119584448
episode	160	-31849	1476.0	-54259.66502524436
episode	161	-32004	1716.0	-55675.298193666684
episode	162	-31336	1092.0	-53139.23391840389
episode	163	-31895	1279.0	-54797.43997613057
episode	164	-32088	1868.0	-55576.48143831519
episode	165	-30869	524.0	-52709.2089474829
episode	166	-31153	759.0	-53634.70059636145
episode	167	-31063	589.0	-53249.433935296576
episode	168	-31000	560.0	-53161.433939237235
episode	169	-31012	640.0	-53491.50060515206
episode	170	-32134	1594.0	-55534.23138995221
episode	171	-31863	1153.0	-54904.94001028122
episode	172	-32270	1906.0	-56047.59791446397
episode	173	-32844	2648.0	-57565.76176367421
episode	174	-30797	370.0	-52414.533952044774
episode	175	-32807	2306.0	-56953.861838176344
episode	176	-31968	1441.0	-55027.414898488285
episode	177	-31023	658.0	-53297.16727113006
episode	178	-33181	2487.0	-57606.69442643921
episode	179	-32936	2309.0	-56150.64491251865
episode	180	-31199	989.0	-53071.500593510835
episode	181	-31830	1072.0	-54365.41504557321
episode	182	-31137	703.0	-53441.45059735495
episode	183	-31193	946.0	-54103.625593882156
episode	184	-31220	767.0	-53271.19225887889
episode	185	-30781	582.0	-53018.3256197281
episode	186	-30929	216.0	-51980.03394369756
episode	187	-32149	1542.0	-55822.93137421251
episode	188	-32330	1744.0	-56361.78951880713
episode	189	-30790	313.0	-52641.28395248944
episode	190	-31194	1003.0	-54074.82559382027
episode	191	-32072	1433.0	-55437.31478850395
episode	192	-32016	1577.0	-55646.76484763474
episode	193	-32321	1882.0	-56715.43952814044
episode	194	-31182	855.0	-53539.43392789666
episode	195	-31279	1049.0	-53883.533921906535
episode	196	-31958	1745.0	-55563.39824243591
episode	197	-32025	1369.0	-55257.03983811717
episode	198	-31257	954.0	-53726.63392326186
episode	199	-30823	636.0	-52983.63395039497
episode	200	-31794	1321.0	-54397.21508415975
episode	201	-32267	2071.0	-56525.24791758642
episode	202	-32253	2005.0	-56794.52293216575
episode	203	-31158	950.0	-52883.03392938453
episode	204	-31358	708.0	-52781.967250388756
episode	205	-32956	2734.0	-57882.44487255507
episode	206	-33228	2807.0	-57858.061000715585
episode	207	-31079	613.0	-53181.01726763166
episode	208	-31885	1411.0	-54282.96498679504
episode	209	-32756	2071.0	-56604.703607824056
episode	210	-32171	1913.0	-55756.30635115501
episode	211	-31811	1443.0	-55188.265065927124
episode	212	-31262	870.0	-53824.53392295366
episode	213	-31286	789.0	-53347.68392147571
episode	214	-31209	889.0	-53467.958926225576
episode	215	-31849	1469.0	-55091.3983585777
episode	216	-30891	386.0	-52655.68394609321
episode	217	-31359	1149.0	-53324.0672503275
episode	218	-31194	784.0	-53650.83392715361
episode	219	-32234	1740.0	-55938.44795197288
episode	220	-31842	1102.0	-54464.41503273103
episode	221	-30820	196.0	-52469.03395058517
episode	222	-32337	1899.0	-55987.039511551586
episode	223	-31347	735.0	-53496.15891772941
episode	224	-31187	894.0	-53837.43392758698
episode	225	-30843	584.0	-53187.00894912775
episode	226	-32246	1835.0	-55686.947939460304
episode	227	-33118	2882.0	-58511.76121737877
episode	228	-31027	637.0	-53350.51727087974
episode	229	-30925	468.0	-52795.78394394947
episode	230	-33523	3080.0	-58363.647043560326
episode	231	-32157	1955.0	-56083.45636582421
episode	232	-30791	562.0	-52920.61728575922
episode	233	-30800	618.0	-52888.26728518759
episode	234	-32155	1703.0	-55650.898034587546
episode	235	-33591	2830.0	-57945.01353459437
episode	236	-30904	367.0	-52554.333945272985
episode	237	-31964	1209.0	-54396.989902733185
episode	238	-31847	1149.0	-54701.31502738307
episode	239	-31930	1336.0	-54923.356605525805
episode	240	-31054	559.0	-53064.17560252521
episode	241	-31087	859.0	-53320.617267132926
episode	242	-32049	1412.0	-55148.46481276402
episode	243	-32798	2568.0	-57336.89518965845
episode	244	-33161	2712.0	-58185.86113250404
episode	245	-32046	1785.0	-56015.06481593102
episode	246	-32201	1725.0	-56167.85631976531
episode	247	-31195	992.0	-53966.000593758356
episode	248	-32212	1831.0	-55320.939641604185
episode	249	-32943	2484.0	-57591.094898525604
episode	250	-32245	1505.0	-55581.77294050265
episode	251	-31072	419.0	-52271.28393473495
episode	252	-31823	1353.0	-55084.91505306911
episode	253	-31998	1228.0	-54905.88153335302
episode	254	-33413	3082.0	-58013.18066261329
episode	255	-32248	1952.0	-55678.0146040425
episode	256	-30783	290.0	-52637.20061960095
episode	257	-31228	984.0	-53804.73392505133
episode	258	-30871	664.0	-53134.43394735647
episode	259	-32771	2144.0	-56909.686910834
episode	260	-31061	867.0	-53304.18393542146
episode	261	-30809	621.0	-53096.333951282955
episode	262	-32287	1807.0	-55840.939563448075
episode	263	-32128	1571.0	-55537.398062919005
episode	264	-33565	2851.0	-58370.60526832545
episode	265	-31323	1097.0	-53296.942252534944
episode	266	-32106	1693.0	-55499.36475270685
episode	267	-31193	750.0	-53203.533927215496
episode	268	-32207	1814.0	-55856.81464682796
episode	269	-31153	753.0	-53662.633929694784
episode	270	-31828	1220.0	-54751.898381047875
episode	271	-32128	1771.0	-55042.88972958567
episode	272	-30993	602.0	-52996.23393967609
episode	273	-30874	688.0	-53016.508947166876
episode	274	-31267	734.0	-52734.23392264557
episode	275	-31245	614.0	-53177.68392400191
episode	276	-30808	467.0	-52919.61728467977
episode	277	-31819	1353.0	-54555.01505735401
episode	278	-31773	1013.0	-54061.131773376896
episode	279	-33375	2929.0	-58051.51409511476
episode	280	-30971	619.0	-52970.86727438991
episode	281	-31000	713.0	-53312.03393923723
episode	282	-30973	475.0	-53146.458940930985
episode	283	-32072	1670.0	-55428.68978850395
episode	284	-31009	667.0	-52833.35893867329
episode	285	-32011	1290.0	-54674.06485292463
episode	286	-31746	1135.0	-54279.71513574888
episode	287	-33108	2770.0	-58001.14457048345
episode	288	-30846	345.0	-52537.28394893783
episode	289	-31134	765.0	-53053.70893087468
episode	290	-30943	642.0	-53226.99227614977
episode	291	-31275	684.0	-52819.03392215283
episode	292	-32841	2390.0	-56977.095103041705
episode	293	-30972	328.0	-52992.708940993805
episode	294	-32835	2644.0	-57613.89511511348
episode	295	-30855	0.0	-51815.03200000001
episode	296	-30993	711.0	-53049.758939676074
episode	297	-32313	1957.0	-56360.45620310788
episode	298	-31101	835.0	-52996.17559959408
episode	299	-33245	3032.0	-58608.57763403182
episode	300	-30790	571.0	-52721.45895248941
episode	301	-32072	1611.0	-55138.33145517062
episode	302	-32077	1664.0	-55819.29811656807
episode	303	-32077	1387.0	-54739.73978323475
episode	304	-31308	740.0	-53447.700586789564
episode	305	-31119	593.0	-52836.683931807216
episode	306	-31117	626.0	-53292.96726526493
episode	307	-32261	1673.0	-55409.681257166434
episode	308	-31021	581.0	-53011.083937921896
episode	309	-30989	433.0	-52906.98393992694
episode	310	-33379	3197.0	-57323.823943200376
episode	311	-30960	484.0	-52265.63394174759
episode	312	-31066	866.0	-53575.70893510933
episode	313	-31352	998.0	-53853.70058408966
episode	314	-30915	604.0	-53000.15061124615
episode	315	-32147	1611.0	-55269.41470964362
episode	316	-31905	1335.0	-54983.93163213965
episode	317	-31333	1045.0	-53049.03391858793
episode	318	-32847	2448.0	-57506.695090974536
episode	319	-31076	635.0	-52410.53393448543
episode	320	-31097	878.0	-53502.65059984319
episode	321	-30807	0.0	-51767.03200000001
episode	322	-33893	3708.0	-59347.07943028395
episode	323	-33183	2611.0	-57742.09442250217
episode	324	-31020	765.0	-52991.033937984495
episode	325	-30807	472.0	-52813.43395140989
episode	326	-33634	3170.0	-58268.86342392179
episode	327	-31145	862.0	-53898.67559685807
episode	328	-32705	1972.0	-56200.36204447484
episode	329	-32964	2223.0	-56977.87818991716
episode	330	-31157	522.0	-53357.23392944659
episode	331	-31925	1675.0	-54875.398277511784
episode	332	-31797	1018.0	-54579.39841427411
episode	333	-31142	573.0	-53517.433930377694
episode	334	-31265	978.0	-53982.68392276879
episode	335	-32030	1289.0	-55150.21483283206
episode	336	-33109	2929.0	-57983.99456850575
episode	337	-31294	808.0	-53308.70058765022
episode	338	-32109	1707.0	-55061.56474955206
episode	339	-31744	1228.0	-54433.06513790192
episode	340	-33227	2680.0	-57936.369336011856
episode	341	-31859	1355.0	-55068.990014555
episode	342	-31171	918.0	-53831.033928578334
episode	343	-30843	526.0	-52912.617282461084
episode	344	-30984	345.0	-52692.49227357393
episode	345	-32328	1858.0	-56052.39785421407
episode	346	-32085	1864.0	-55954.873108140906
episode	347	-33620	2964.0	-58373.446793255054
episode	348	-31780	1315.0	-54528.21509919
episode	349	-31842	1265.0	-54976.59836606437
episode	350	-31073	622.0	-53417.10060133923
episode	351	-31135	917.0	-53541.892264145885
episode	352	-31938	1437.0	-55020.36493035176
episode	353	-31859	1373.0	-55215.065014555
episode	354	-32018	1565.0	-55187.81484551924
episode	355	-31951	1581.0	-55418.839916536665
episode	356	-32139	1763.0	-55798.40638470396
episode	357	-31953	1702.0	-55186.3649144123
episode	358	-30878	0.0	-51838.03200000001
episode	359	-31957	1296.0	-54638.66491016438
episode	360	-31871	1395.0	-54848.66500173691
episode	361	-31353	969.0	-53724.18391736172
episode	362	-31054	805.0	-53018.17560252521
episode	363	-31041	772.0	-53416.43393667086
episode	364	-31773	1189.0	-54752.66510671023
episode	365	-32050	1836.0	-56224.81481170849
episode	366	-31218	919.0	-53523.975592335846
episode	367	-30996	484.0	-53149.43393948799
episode	368	-33877	3480.0	-58425.2726152808
episode	369	-31018	615.0	-53218.6589381097
episode	370	-31749	1311.0	-54745.26513251985
episode	371	-32205	1738.0	-55885.52298225124
episode	372	-31777	1173.0	-54905.6651024125
episode	373	-31346	1014.0	-54261.40891779071
episode	374	-33857	3289.0	-58809.1711880887
episode	375	-33197	2962.0	-58303.011061623154
episode	376	-30900	705.0	-53065.0839455253
episode	377	-31350	1038.0	-53939.36725087887
episode	378	-32119	1728.0	-56068.51473904037
episode	379	-31210	997.0	-54036.575592830384
episode	380	-31364	909.0	-54004.65891668797
episode	381	-33669	3250.0	-58398.86333406107
episode	382	-32978	2546.0	-57693.928161987045
episode	383	-31841	1469.0	-55311.065033800834
episode	384	-31754	1173.0	-54732.915127139524
episode	385	-31263	1038.0	-53666.08392289202
episode	386	-31294	750.0	-53636.52558765022
episode	387	-32168	1810.0	-55698.99802096399
episode	388	-32292	1854.0	-56421.414558250974
episode	389	-33223	2666.0	-57915.327677198
episode	390	-33418	2805.0	-58643.63898291599
episode	391	-30873	608.0	-53119.908947230055
episode	392	-30864	606.0	-53131.83394779898
episode	393	-32151	1930.0	-56241.748038781705
episode	394	-33499	3044.0	-58442.44710572916
episode	395	-31888	1256.0	-54558.69831692831
episode	396	-33508	3041.0	-57965.322082404746
episode	397	-33808	3085.0	-56141.44098115405
episode	398	-31775	1565.0	-55388.781771227885
episode	399	-31330	786.0	-53731.983918772
episode	400	-30948	312.0	-52098.83394250194
episode	401	-31097	746.0	-53306.200599843214
episode	402	-31020	276.0	-52893.533937984495
episode	403	-32326	2016.0	-56109.564522954606
episode	404	-33156	2843.0	-58050.73614236138
episode	405	-31175	560.0	-53478.28392833039
episode	406	-31034	840.0	-53082.883937108534
episode	407	-30945	346.0	-52643.23394269061
episode	408	-32106	1822.0	-55678.53141937354
episode	409	-31768	1506.0	-55204.46511208389
episode	410	-31760	1404.0	-54704.48178735208
episode	411	-32107	1532.0	-55339.35641832184
episode	412	-31991	1673.0	-55458.4398741013
episode	413	-30870	577.0	-52116.23394741966
episode	414	-32215	1902.0	-55760.83963847073
episode	415	-31966	1302.0	-55040.81490061058
episode	416	-33617	2925.0	-58132.905134306784
episode	417	-31823	1522.0	-55137.6650530691
episode	418	-31867	1500.0	-55343.06500600852
episode	419	-32230	1702.0	-56027.7312894792
episode	420	-31203	983.0	-53488.833926596664
episode	421	-32029	1293.0	-54952.89816722228
episode	422	-33413	3073.0	-57363.15718451077
episode	423	-31239	745.0	-53498.86725770551
episode	424	-31942	1439.0	-55281.431592766385
episode	425	-30856	219.0	-51902.158948304976
episode	426	-32018	1792.0	-55755.56484551924
episode	427	-31311	856.0	-53904.53391993856
episode	428	-32139	1902.0	-55786.314718037305
episode	429	-31847	1455.0	-55402.206694049746
episode	430	-30911	495.0	-52842.283944831615
episode	431	-31915	1295.0	-55083.214954822266
episode	432	-31155	901.0	-53958.467262904014
episode	433	-33413	2690.0	-57695.113995946595
episode	434	-30782	422.0	-52697.683952997846
episode	435	-30854	231.0	-52249.65894843152
episode	436	-32191	1826.0	-55494.872996888516
episode	437	-30897	617.0	-52244.78394571456
episode	438	-32286	1604.0	-55479.16456448767
episode	439	-31291	1088.0	-53622.867254501405
episode	440	-32088	1702.0	-55742.13977164851
episode	441	-31236	882.0	-54053.783924557356
episode	442	-32069	1391.0	-54947.864791666274
episode	443	-31242	985.0	-54287.108924187014
episode	444	-32719	2163.0	-56713.045349412954
episode	445	-30798	132.0	-51815.03395198127
episode	446	-31745	1370.0	-55080.381803492026
episode	447	-32193	1818.0	-55928.27299479669
episode	448	-32053	1646.0	-55599.13980854229
episode	449	-33081	2623.0	-57452.80295726203
episode	450	-31196	508.0	-53233.11726036314
episode	451	-30810	400.0	-52865.10895121952
episode	452	-30805	159.0	-52493.15895153684
episode	453	-31823	1534.0	-55435.26505306912
episode	454	-32090	1325.0	-54759.998102876125
episode	455	-32161	1571.0	-55750.81469496501
episode	456	-32257	1937.0	-56531.23126133222
episode	457	-31051	825.0	-53168.50893604597
episode	458	-32068	1877.0	-56072.798126053836
episode	459	-31995	1276.0	-54683.63153653045
episode	460	-31202	905.0	-53432.35892665852
episode	461	-31866	1648.0	-55290.0650070766
episode	462	-31047	780.0	-53618.16726962921
episode	463	-31875	1137.0	-54572.76499746644
episode	464	-30910	597.0	-52867.03394489465
episode	465	-31974	1310.0	-54800.23155878964
episode	466	-31836	1455.0	-55101.81503915088
episode	467	-31141	625.0	-53431.658930439815
episode	468	-31818	1405.0	-55028.815058425396
episode	469	-30826	591.0	-52957.88395020479
episode	470	-33145	2757.0	-57836.46949739176
episode	471	-31310	839.0	-54108.50058666667
episode	472	-31103	894.0	-53530.6839328029
episode	473	-31787	1192.0	-54502.46509167315
episode	474	-32139	1819.0	-55330.72305137063
episode	475	-32130	1374.0	-55295.598060818695
episode	476	-30838	658.0	-52565.32561611106
episode	477	-31042	527.0	-52923.8672699417
episode	478	-31801	1281.0	-54802.56507664975
episode	479	-30788	505.0	-52788.78395261651
episode	480	-31130	694.0	-53271.983931123264
episode	481	-31164	531.0	-52903.88392901236
episode	482	-32262	1711.0	-55905.789589458494
episode	483	-32060	1748.0	-55575.356467823556
episode	484	-31379	1087.0	-54281.80891576997
episode	485	-31001	642.0	-53037.933939174574
episode	486	-32073	1811.0	-55969.18145411664
episode	487	-33168	2964.0	-58317.194452042364
episode	488	-32890	2114.0	-56953.71167129467
episode	489	-31157	483.0	-53141.10892944658
episode	490	-31025	698.0	-52776.55893767155
episode	491	-30834	384.0	-52625.80894969781
episode	492	-31791	1151.0	-54426.01508737936
episode	493	-31175	853.0	-53725.242261663734
episode	494	-31217	799.0	-53479.41725906432
episode	495	-31249	1011.0	-53682.55892375519
episode	496	-31847	1457.0	-55284.698360716386
episode	497	-33757	3542.0	-59214.02977566624
episode	498	-31141	547.0	-52480.98393043982
episode	499	-31750	1326.0	-54675.56513144362
episode	500	-33617	3000.0	-58523.44680097346
episode	501	-33098	2722.0	-57561.28625693401
episode	502	-31925	1595.0	-55486.06494417846
episode	503	-30789	530.0	-52588.20061921964
episode	504	-31234	792.0	-53340.03392468083
episode	505	-30784	145.0	-51793.61728620406
episode	506	-31290	1082.0	-53084.733921229585
episode	507	-31890	1476.0	-54835.97331479527
episode	508	-30847	652.0	-53122.867282207844
episode	509	-32046	1474.0	-55257.35648259769
episode	510	-31284	957.0	-54054.20058826545
episode	511	-32017	1332.0	-54844.66484657694
episode	512	-32091	1422.0	-55046.46476849005
episode	513	-32171	1812.0	-55901.91468448835
episode	514	-32227	1500.0	-55181.46462594296
episode	515	-33226	2996.0	-58413.06100464151
episode	516	-30898	707.0	-53144.88394565148
episode	517	-33747	3283.0	-59474.75480117865
episode	518	-31992	1491.0	-54967.1065397085
episode	519	-31964	1696.0	-55627.26490273316
episode	520	-32204	1565.0	-55029.564649962995
episode	521	-31755	1259.0	-54994.52345939698
episode	522	-32268	1990.0	-55993.05624987885
episode	523	-31319	1006.0	-53719.45058611386
episode	524	-31200	797.0	-53389.8672601156
episode	525	-32992	2652.0	-57649.694800748424
episode	526	-31229	816.0	-52848.458924989565
episode	527	-31970	1689.0	-55773.49822969955
episode	528	-31747	991.0	-54354.29846800577
episode	529	-31838	1071.0	-54644.24003701065
episode	530	-33505	2936.0	-58370.91375684473
episode	531	-31364	684.0	-53863.93391668796
episode	532	-31230	838.0	-53985.30059159447
episode	533	-32139	1494.0	-55306.856384703955
episode	534	-30906	306.0	-52677.93394514685
episode	535	-30800	390.0	-52436.53395185426
episode	536	-33174	2867.0	-58238.56944022294
episode	537	-32968	2744.0	-57497.63651526792
episode	538	-30968	583.0	-52981.35894124498
episode	539	-30816	610.0	-52786.033950838864
episode	540	-31908	1508.0	-55037.37329561038
episode	541	-31046	819.0	-53451.43393635835
episode	542	-32055	1771.0	-56065.339806431846
episode	543	-31247	0.0	-52345.69866666666
episode	544	-33525	3158.0	-58598.23870505052
episode	545	-31825	1122.0	-54500.16505092707
episode	546	-33731	3038.0	-58565.138175365224
episode	547	-31827	1369.0	-55125.740048785345
episode	548	-31197	786.0	-53788.66726030126
episode	549	-31962	1681.0	-55453.23990485602
episode	550	-31020	525.0	-52712.18393798449
episode	551	-31997	1326.0	-54713.389867745434
episode	552	-32031	1789.0	-55830.12316510854
episode	553	-30849	423.0	-52837.78394874794
episode	554	-31912	1452.0	-55474.09829135011
episode	555	-31086	642.0	-53256.21726719524
episode	556	-30895	655.0	-53279.28394584077
episode	557	-31985	1389.0	-55278.914880459626
episode	558	-31246	678.0	-53156.61725727357
episode	559	-31748	1286.0	-54993.63180026278
episode	560	-32248	1741.0	-56144.1146040425
episode	561	-31085	648.0	-53426.933933924265
episode	562	-32148	1503.0	-55369.91470859471
episode	563	-31182	932.0	-53874.53392789666
episode	564	-31747	1120.0	-54217.57346800579
episode	565	-33130	2526.0	-57637.42786033626
episode	566	-32094	1675.0	-55523.439765332194
episode	567	-32265	2032.0	-56066.022919668365
episode	568	-31160	682.0	-53189.617262593776
episode	569	-32095	1778.0	-55786.21476427972
episode	570	-30889	639.0	-52897.458946219456
episode	571	-32918	2641.0	-57621.06161519599
episode	572	-31214	805.0	-53569.833925916406
episode	573	-33255	2817.0	-58140.9026144306
episode	574	-31015	566.0	-52885.65893829752
episode	575	-31152	892.0	-53623.56726309018
episode	576	-30913	428.0	-52825.23394470555
episode	577	-32118	1562.0	-55490.398073424585
episode	578	-31085	776.0	-53566.4922672576
episode	579	-30964	398.0	-52192.23394149626
episode	580	-33339	2703.0	-58106.33918928515
episode	581	-30864	632.0	-53114.03394779898
episode	582	-32292	1827.0	-56186.664558250945
episode	583	-30927	567.0	-52213.9339438235
episode	584	-33460	2851.0	-58673.68887362224
episode	585	-31348	1139.0	-54588.73391766812
episode	586	-30874	178.0	-51902.86728050021
episode	587	-31760	1341.0	-55039.665120685444
episode	588	-30780	301.0	-52371.49228645832
episode	589	-31137	722.0	-52704.75059735495
episode	590	-31083	524.0	-53170.5006007156
episode	591	-32883	2115.0	-57077.77835200161
episode	592	-31266	1024.0	-53638.11725604051
episode	593	-33561	2941.0	-58087.82194531952
episode	594	-31126	849.0	-53446.15893137192
episode	595	-30979	718.0	-53087.20060722102
episode	596	-30972	454.0	-53084.93394099381
episode	597	-31239	990.0	-54232.93392437216
episode	598	-31337	1074.0	-54271.10058500922
episode	599	-32031	1286.0	-55050.56483177522
episode	600	-33810	3361.0	-59402.99630738463
episode	601	-31784	1576.0	-55019.265094894225
episode	602	-32311	2123.0	-56602.18953851707
episode	603	-31207	687.0	-53290.86725968256
episode	604	-31145	817.0	-53903.27559685806
episode	605	-31932	1561.0	-54963.64827006521
episode	606	-31055	426.0	-52981.6089357961
episode	607	-31060	508.0	-52701.03393548388
episode	608	-31876	1171.0	-54395.11499639899
episode	609	-32263	1901.0	-56063.347921750596
episode	610	-31872	1408.0	-54751.84833400251
episode	611	-31964	1261.0	-54852.27323606651
episode	612	-31086	859.0	-52691.18393386194
episode	613	-32116	1788.0	-55875.18974219318
episode	614	-31921	1599.0	-54983.96494843518
episode	615	-31774	1086.0	-54647.06510563567
episode	616	-31860	1130.0	-54221.56501348646
episode	617	-31136	785.0	-53257.075597417075
episode	618	-32890	2661.0	-56931.29500462799
episode	619	-31848	1356.0	-55040.065026313685
episode	620	-32200	1644.0	-55659.897987477336
